Age [ka BP]	Acc rate [cm/a] (ice-equivalent accumulation r...)	Acc rate [cm/a] (ice-equivalent accumulation r...)	Acc rate [cm/a] (ice-equivalent accumulation r...)
8.7345	27.38	28.537	29.869
8.7355	18.93	19.731	20.652
8.7365	23.15	24.123	25.25
8.7375	29.49	30.741	32.177
8.7385	12.64	13.174	13.79
8.7395	21.06	21.953	22.98
8.7405	18.94	19.738	20.661
8.7415	27.39	28.551	29.887
8.7425	25.26	26.33	27.562
8.7435	18.97	19.769	20.694
8.7445	27.4	28.558	29.894
8.7455	23.16	24.139	25.269
8.7465	27.4	28.562	29.9
8.7475	27.38	28.536	29.874
8.7485	29.49	30.738	32.179
8.7495	10.54	10.988	11.503
8.7505	12.65	13.186	13.804
8.7515	25.3	26.372	27.609
8.7525	42.12	43.906	45.966
8.7535	12.66	13.201	13.821
8.7545	14.74	15.361	16.082
8.7555	27.42	28.58	29.922
8.7565	27.39	28.555	29.896
8.7575	21.07	21.961	22.993
8.7585	21.09	21.983	23.017
8.7595	21.1	21.991	23.024
8.7605	35.85	37.369	39.126
8.7615	29.51	30.765	32.212
8.7625	18.98	19.788	20.719
8.7635	21.1	21.997	23.032
8.7645	18.97	19.772	20.703
8.7655	27.44	28.601	29.947
8.7665	18.97	19.775	20.706
8.7675	21.1	21.998	23.034
8.7685	14.78	15.404	16.129
8.7695	21.08	21.98	23.016
8.7705	31.67	33.017	34.574
8.7715	18.98	19.782	20.715
8.7725	27.45	28.615	29.965
8.7735	16.87	17.583	18.413
8.7745	23.22	24.212	25.355
8.7755	23.23	24.218	25.361
8.7765	23.21	24.192	25.335
8.7775	29.57	30.829	32.286
8.7785	21.1	21.994	23.033
8.7795	10.55	10.995	11.514
8.7805	25.32	26.402	27.65
8.7815	25.35	26.429	27.679
8.7825	21.13	22.027	23.069
8.7835	23.22	24.204	25.35
8.7845	16.89	17.614	18.448
8.7855	25.33	26.411	27.662
8.7865	14.81	15.438	16.169
8.7875	21.11	22.008	23.05
8.7885	19.01	19.825	20.764
8.7895	12.68	13.223	13.849
8.7905	16.89	17.605	18.439
8.7915	14.79	15.417	16.148
8.7925	14.8	15.43	16.162
8.7935	23.25	24.245	25.395
8.7945	23.23	24.224	25.373
8.7955	35.96	37.489	39.268
8.7965	21.12	22.022	23.067
8.7975	19.01	19.819	20.76
8.7985	14.82	15.451	16.185
8.7995	19.01	19.821	20.763
8.8005	33.85	35.295	36.972
8.8015	19.01	19.824	20.766
8.8025	21.13	22.031	23.079
8.8035	12.71	13.248	13.878
8.8045	27.48	28.653	30.016
8.8055	16.92	17.64	18.48
8.8065	27.48	28.657	30.021
8.8075	21.16	22.06	23.11
8.8085	12.7	13.24	13.871
8.8095	23.25	24.249	25.404
8.8105	27.51	28.692	30.059
8.8115	16.91	17.63	18.471
8.8125	21.16	22.067	23.12
8.8135	19.05	19.867	20.815
8.8145	23.28	24.28	25.439
8.8155	19.03	19.843	20.79
8.8165	16.91	17.636	18.478
8.8175	16.95	17.681	18.526
8.8185	35.94	37.485	39.277
8.8195	19.08	19.894	20.845
8.8205	23.27	24.266	25.427
8.8215	14.81	15.448	16.187
8.8225	21.15	22.06	23.116
8.8235	16.94	17.671	18.517
8.8245	19.06	19.873	20.825
8.8255	19.04	19.856	20.807
8.8265	29.66	30.933	32.416
8.8275	14.83	15.466	16.208
8.8285	14.8	15.44	16.181
8.8295	21.18	22.092	23.152
8.8305	19.04	19.862	20.815
8.8315	19.09	19.91	20.865
8.8325	23.29	24.286	25.451
8.8335	19.07	19.885	20.84
8.8345	14.84	15.474	16.217
8.8355	16.93	17.658	18.507
8.8365	21.19	22.103	23.165
8.8375	21.17	22.083	23.144
8.8385	19.1	19.919	20.877
8.8395	21.18	22.086	23.148
8.8405	25.44	26.536	27.812
8.8415	27.54	28.724	30.106
8.8425	14.82	15.455	16.199
8.8435	23.32	24.327	25.498
8.8445	23.33	24.333	25.504
8.8455	14.84	15.473	16.218
8.8465	16.94	17.672	18.523
8.8475	19.11	19.932	20.892
8.8485	21.19	22.1	23.165
8.8495	16.95	17.675	18.527
8.8505	29.71	30.984	32.478
8.8515	21.19	22.104	23.17
8.8525	25.46	26.557	27.838
8.8535	12.73	13.28	13.921
8.8545	23.34	24.345	25.52
8.8555	23.32	24.324	25.498
8.8565	25.44	26.539	27.821
8.8575	21.22	22.134	23.203
8.8585	27.57	28.757	30.146
8.8595	23.35	24.354	25.53
8.8605	23.33	24.332	25.508
8.8615	23.35	24.36	25.538
8.8625	21.23	22.142	23.212
8.8635	16.96	17.692	18.548
8.8645	17	17.737	18.595
8.8655	14.84	15.479	16.228
8.8665	25.48	26.582	27.869
8.8675	23.34	24.343	25.522
8.8685	23.34	24.345	25.524
8.8695	17.01	17.743	18.603
8.8705	25.46	26.564	27.851
8.8715	23.36	24.373	25.554
8.8725	21.22	22.135	23.208
8.8735	19.11	19.939	20.906
8.8745	17	17.732	18.592
8.8755	16.97	17.706	18.565
8.8765	23.37	24.381	25.564
8.8775	19.1	19.926	20.893
8.8785	17.02	17.754	18.616
8.8795	29.73	31.014	32.521
8.8805	21.25	22.168	23.245
8.8815	21.23	22.148	23.224
8.8825	23.36	24.367	25.552
8.8835	21.25	22.172	23.25
8.8845	23.36	24.37	25.556
8.8855	29.77	31.056	32.567
8.8865	17.01	17.746	18.61
8.8875	27.64	28.839	30.243
8.8885	25.49	26.595	27.89
8.8895	16.99	17.722	18.585
8.8905	19.13	19.961	20.934
8.8915	23.37	24.381	25.57
8.8925	27.65	28.849	30.255
8.8935	23.4	24.412	25.602
8.8945	23.37	24.386	25.575
8.8955	31.89	33.27	34.893
8.8965	27.63	28.828	30.235
8.8975	12.78	13.332	13.982
8.8985	19.12	19.952	20.926
8.8995	29.79	31.084	32.602
8.9005	25.51	26.616	27.916
8.9015	27.64	28.838	30.247
8.9025	19.15	19.976	20.953
8.9035	19.15	19.986	20.963
8.9045	25.54	26.648	27.951
8.9055	21.26	22.182	23.267
8.9065	17.02	17.758	18.627
8.9075	10.64	11.106	11.65
8.9085	19.13	19.965	20.942
8.9095	12.79	13.342	13.995
8.9105	31.88	33.27	34.9
8.9115	29.81	31.107	32.631
8.9125	14.91	15.553	16.316
8.9135	19.16	19.99	20.97
8.9145	25.53	26.639	27.945
8.9155	29.79	31.085	32.61
8.9165	19.16	19.994	20.975
8.9175	19.17	20.003	20.985
8.9185	21.29	22.221	23.312
8.9195	31.93	33.316	34.952
8.9205	21.3	22.224	23.316
8.9215	19.15	19.981	20.963
8.9225	21.28	22.205	23.297
8.9235	34.1	35.581	37.33
8.9245	23.41	24.432	25.633
8.9255	25.57	26.682	27.995
8.9265	14.92	15.566	16.332
8.9275	17.02	17.764	18.639
8.9285	17.04	17.782	18.658
8.9295	23.42	24.439	25.642
8.9305	21.33	22.265	23.361
8.9315	21.29	22.218	23.312
8.9325	27.71	28.92	30.345
8.9335	25.55	26.67	27.984
8.9345	21.29	22.222	23.317
8.9355	21.31	22.244	23.341
8.9365	23.43	24.449	25.656
8.9375	19.21	20.046	21.036
8.9385	19.16	20.001	20.989
8.9395	25.59	26.705	28.023
8.9405	17.03	17.778	18.656
8.9415	17.06	17.806	18.686
8.9425	12.78	13.341	14
8.9435	25.57	26.686	28.005
8.9445	25.59	26.713	28.034
8.9455	12.8	13.358	14.019
8.9465	34.11	35.603	37.364
8.9475	19.2	20.039	21.031
8.9485	17.04	17.787	18.667
8.9495	19.19	20.034	21.026
8.9505	21.34	22.27	23.373
8.9515	23.47	24.494	25.708
8.9525	17.05	17.791	18.672
8.9535	23.45	24.474	25.687
8.9545	23.47	24.499	25.714
8.9555	23.45	24.477	25.691
8.9565	14.95	15.609	16.384
8.9575	17.05	17.796	18.679
8.9585	19.2	20.044	21.039
8.9595	19.21	20.054	21.049
8.9605	21.32	22.256	23.361
8.9615	27.75	28.97	30.409
8.9625	17.05	17.801	18.686
8.9635	21.35	22.281	23.388
8.9645	27.73	28.948	30.387
8.9655	21.37	22.311	23.42
8.9665	12.79	13.347	14.011
8.9675	29.87	31.182	32.733
8.9685	29.9	31.214	32.767
8.9695	17.06	17.809	18.695
8.9705	25.63	26.754	28.086
8.9715	17.09	17.838	18.726
8.9725	19.22	20.061	21.06
8.9735	21.34	22.273	23.383
8.9745	19.2	20.044	21.043
8.9755	17.11	17.859	18.75
8.9765	12.79	13.355	14.021
8.9775	32.05	33.463	35.132
8.9785	21.34	22.279	23.391
8.9795	23.5	24.535	25.759
8.9805	23.51	24.54	25.765
8.9815	21.35	22.283	23.396
8.9825	21.37	22.306	23.42
8.9835	19.21	20.054	21.056
8.9845	12.84	13.401	14.071
8.9855	17.07	17.825	18.716
8.9865	19.21	20.058	21.061
8.9875	32.07	33.482	35.157
8.9885	23.49	24.525	25.751
8.9895	19.26	20.108	21.114
8.9905	12.8	13.366	14.035
8.9915	29.94	31.256	32.82
8.9925	32.05	33.461	35.136
8.9935	23.5	24.532	25.76
8.9945	17.1	17.852	18.746
8.9955	17.11	17.864	18.758
8.9965	12.82	13.384	14.054
8.9975	19.23	20.072	21.077
8.9985	23.55	24.59	25.822
8.9995	25.65	26.775	28.117
9.0005	21.37	22.309	23.427
9.0015	14.96	15.624	16.407
9.0025	12.84	13.403	14.076
9.0035	42.78	44.669	46.909
9.0045	21.37	22.314	23.434
9.0055	17.14	17.891	18.789
9.0065	17.09	17.848	18.744
9.0075	32.08	33.491	35.172
9.0085	19.26	20.104	21.114
9.0095	17.12	17.879	18.777
9.0105	19.26	20.107	21.117
9.0115	23.52	24.559	25.793
9.0125	14.97	15.634	16.42
9.0135	21.41	22.354	23.477
9.0145	21.38	22.328	23.45
9.0155	19.26	20.113	21.124
9.0165	17.1	17.859	18.757
9.0175	19.29	20.142	21.156
9.0185	29.96	31.278	32.851
9.0195	27.82	29.043	30.504
9.0205	17.12	17.88	18.78
9.0215	21.39	22.337	23.462
9.0225	21.41	22.36	23.486
9.0235	21.4	22.34	23.465
9.0245	15.01	15.673	16.462
9.0255	21.4	22.343	23.468
9.0265	21.4	22.344	23.47
9.0275	12.87	13.436	14.114
9.0285	21.4	22.347	23.473
9.0295	14.99	15.65	16.439
9.0305	27.83	29.062	30.528
9.0315	23.6	24.639	25.882
9.0325	19.26	20.114	21.129
9.0335	19.26	20.115	21.13
9.0345	19.28	20.135	21.152
9.0355	19.29	20.145	21.162
9.0365	23.58	24.619	25.862
9.0375	14.98	15.643	16.433
9.0385	19.31	20.167	21.187
9.0395	32.11	33.528	35.223
9.0405	12.86	13.434	14.113
9.0415	30.02	31.35	32.935
9.0425	23.56	24.604	25.849
9.0435	17.15	17.904	18.81
9.0445	17.16	17.916	18.822
9.0455	17.15	17.907	18.813
9.0465	19.28	20.13	21.15
9.0475	19.28	20.131	21.151
9.0485	36.47	38.089	40.018
9.0495	21.42	22.374	23.508
9.0505	34.33	35.851	37.668
9.0515	19.28	20.136	21.157
9.0525	25.72	26.859	28.221
9.0535	38.63	40.343	42.389
9.0545	25.72	26.862	28.225
9.0555	21.45	22.403	23.54
9.0565	19.29	20.142	21.164
9.0575	15.04	15.703	16.5
9.0585	30.02	31.351	32.943
9.0595	17.14	17.904	18.814
9.0605	23.6	24.653	25.906
9.0615	19.32	20.175	21.2
9.0625	17.16	17.924	18.836
9.0635	23.59	24.634	25.887
9.0645	23.61	24.659	25.913
9.0655	17.15	17.91	18.822
9.0665	15.03	15.696	16.495
9.0675	21.46	22.419	23.56
9.0685	25.74	26.884	28.253
9.0695	17.19	17.959	18.874
9.0705	30.01	31.345	32.942
9.0715	25.77	26.914	28.286
9.0725	19.33	20.188	21.217
9.0735	19.3	20.162	21.19
9.0745	30.07	31.41	33.012
9.0755	17.16	17.921	18.835
9.0765	21.47	22.431	23.575
9.0775	15.04	15.706	16.508
9.0785	38.62	40.336	42.394
9.0795	10.75	11.231	11.804
9.0805	19.31	20.17	21.2
9.0815	21.51	22.465	23.612
9.0825	27.88	29.123	30.611
9.0835	15.06	15.727	16.531
9.0845	23.61	24.664	25.925
9.0855	34.36	35.89	37.725
9.0865	6.45	6.74	7.09
9.0875	21.47	22.424	23.571
9.0885	38.67	40.398	42.465
9.0895	25.77	26.917	28.295
9.0905	27.95	29.192	30.686
9.0915	19.35	20.211	21.246
9.0925	17.17	17.939	18.858
9.0935	21.49	22.453	23.603
9.0945	17.17	17.941	18.86
9.0955	36.56	38.194	40.151
9.0965	27.93	29.174	30.67
9.0975	27.96	29.204	30.702
9.0985	15.03	15.699	16.504
9.0995	19.36	20.22	21.258
9.1005	19.35	20.214	21.251
9.1015	21.48	22.442	23.594
9.1025	21.5	22.465	23.618
9.1035	21.51	22.472	23.626
9.1045	15.05	15.719	16.527
9.1055	23.64	24.695	25.964
9.1065	17.21	17.981	18.905
9.1075	19.35	20.221	21.261
9.1085	34.4	35.938	37.787
9.1095	23.66	24.724	25.996
9.1105	23.64	24.702	25.973
9.1115	25.8	26.951	28.339
9.1125	10.74	11.225	11.803
9.1135	32.25	33.7	35.436
9.1145	25.82	26.981	28.372
9.1155	30.1	31.454	33.077
9.1165	17.23	18.008	18.937
9.1175	21.5	22.462	23.622
9.1185	25.8	26.962	28.354
9.1195	12.9	13.481	14.177
9.1205	17.22	17.995	18.924
9.1215	12.9	13.482	14.179
9.1225	32.27	33.716	35.46
9.1235	30.14	31.499	33.128
9.1245	27.96	29.221	30.732
9.1255	30.12	31.473	33.101
9.1265	23.68	24.748	26.028
9.1275	21.51	22.475	23.639
9.1285	12.93	13.515	14.215
9.1295	15.05	15.726	16.541
9.1305	32.31	33.765	35.514
9.1315	12.9	13.478	14.176
9.1325	17.23	18.008	18.941
9.1335	23.69	24.758	26.042
9.1345	15.05	15.731	16.547
9.1355	21.54	22.508	23.675
9.1365	23.7	24.767	26.052
9.1375	25.85	27.018	28.42
9.1385	17.21	17.987	18.92
9.1395	17.21	17.988	18.922
9.1405	23.7	24.769	26.055
9.1415	23.71	24.775	26.061
9.1425	15.07	15.754	16.572
9.1435	25.84	27.003	28.406
9.1445	19.37	20.246	21.299
9.1455	25.87	27.032	28.437
9.1465	21.56	22.53	23.701
9.1475	15.08	15.759	16.579
9.1485	19.38	20.252	21.305
9.1495	19.42	20.3	21.356
9.1505	15.07	15.747	16.567
9.1515	25.85	27.017	28.423
9.1525	15.08	15.764	16.585
9.1535	19.41	20.286	21.342
9.1545	15.09	15.766	16.588
9.1555	25.86	27.024	28.431
9.1565	10.8	11.283	11.871
9.1575	12.92	13.5	14.203
9.1585	17.26	18.038	18.978
9.1595	23.73	24.8	26.092
9.1605	15.08	15.758	16.579
9.1615	41.01	42.861	45.097
9.1625	38.79	40.54	42.655
9.1635	21.57	22.548	23.725
9.1645	19.42	20.3	21.36
9.1655	17.24	18.018	18.959
9.1665	21.58	22.553	23.73
9.1675	23.72	24.789	26.084
9.1685	30.22	31.589	33.239
9.1695	36.67	38.33	40.333
9.1705	15.1	15.783	16.608
9.1715	17.27	18.053	18.997
9.1725	30.2	31.567	33.218
9.1735	23.75	24.822	26.12
9.1745	19.41	20.286	21.347
9.1755	23.75	24.825	26.124
9.1765	17.28	18.059	19.004
9.1775	21.57	22.547	23.728
9.1785	23.75	24.83	26.131
9.1795	25.89	27.066	28.484
9.1805	32.41	33.874	35.649
9.1815	19.42	20.295	21.359
9.1825	21.6	22.576	23.76
9.1835	19.42	20.298	21.362
9.1845	15.12	15.81	16.639
9.1855	12.95	13.538	14.248
9.1865	23.77	24.848	26.151
9.1875	12.95	13.54	14.25
9.1885	21.59	22.564	23.748
9.1895	23.77	24.849	26.153
9.1905	21.61	22.595	23.781
9.1915	21.59	22.569	23.754
9.1925	21.61	22.592	23.779
9.1935	19.43	20.312	21.379
9.1945	30.27	31.645	33.307
9.1955	23.76	24.836	26.141
9.1965	12.99	13.576	14.289
9.1975	19.44	20.318	21.386
9.1985	30.25	31.624	33.286
9.1995	12.96	13.551	14.264
9.2005	23.79	24.872	26.18
9.2015	15.13	15.817	16.648
9.2025	15.12	15.803	16.634
9.2035	21.63	22.616	23.806
9.2045	23.79	24.876	26.185
9.2055	17.28	18.068	19.019
9.2065	15.16	15.85	16.684
9.2075	28.1	29.382	30.929
9.2085	19.47	20.354	21.425
9.2095	12.96	13.548	14.262
9.2105	21.64	22.628	23.82
9.2115	17.31	18.093	19.046
9.2125	21.62	22.604	23.794
9.2135	19.48	20.361	21.434
9.2145	12.99	13.581	14.296
9.2155	15.14	15.833	16.667
9.2165	34.62	36.193	38.101
9.2175	19.46	20.348	21.421
9.2185	17.34	18.13	19.086
9.2195	12.97	13.558	14.273
9.2205	21.65	22.639	23.833
9.2215	15.16	15.852	16.689
9.2225	30.33	31.71	33.384
9.2235	23.8	24.887	26.201
9.2245	12.97	13.563	14.279
9.2255	17.35	18.14	19.098
9.2265	25.98	27.158	28.593
9.2275	19.49	20.383	21.46
9.2285	23.81	24.897	26.212
9.2295	10.85	11.341	11.94
9.2305	21.65	22.634	23.83
9.2315	12.98	13.57	14.288
9.2325	13.02	13.612	14.332
9.2335	15.15	15.839	16.677
9.2345	34.69	36.277	38.196
9.2355	25.99	27.177	28.615
9.2365	21.66	22.644	23.843
9.2375	13.02	13.617	14.338
9.2385	36.84	38.521	40.56
9.2395	13	13.592	14.311
9.2405	30.34	31.723	33.403
9.2415	13	13.594	14.314
9.2425	17.35	18.146	19.107
9.2435	19.5	20.388	21.469
9.2445	28.2	29.492	31.055
9.2455	15.19	15.881	16.723
9.2465	21.69	22.684	23.886
9.2475	19.5	20.394	21.476
9.2485	21.7	22.687	23.891
9.2495	21.68	22.667	23.87
9.2505	23.88	24.966	26.291
9.2515	19.53	20.42	21.504
9.2525	17.34	18.132	19.095
9.2535	21.7	22.696	23.901
9.2545	23.86	24.946	26.271
9.2555	23.91	25	26.328
9.2565	13	13.597	14.319
9.2575	17.35	18.14	19.104
9.2585	39.1	40.891	43.065
9.2595	23.86	24.956	26.283
9.2605	19.54	20.435	21.522
9.2615	13.03	13.63	14.355
9.2625	17.37	18.164	19.13
9.2635	15.21	15.904	16.75
9.2645	21.7	22.694	23.902
9.2655	21.72	22.717	23.927
9.2665	28.22	29.515	31.087
9.2675	15.23	15.924	16.772
9.2685	19.53	20.428	21.516
9.2695	21.71	22.703	23.913
9.2705	17.38	18.176	19.144
9.2715	19.56	20.461	21.552
9.2725	30.44	31.833	33.531
9.2735	19.54	20.437	21.526
9.2745	15.21	15.905	16.754
9.2755	32.59	34.085	35.903
9.2765	13.05	13.646	14.374
9.2775	13.03	13.632	14.36
9.2785	19.55	20.445	21.536
9.2795	21.77	22.771	23.987
9.2805	30.4	31.796	33.494
9.2815	15.24	15.942	16.794
9.2825	19.55	20.452	21.544
9.2835	19.56	20.453	21.546
9.2845	21.78	22.78	23.998
9.2855	26.09	27.285	28.744
9.2865	17.4	18.2	19.173
9.2875	23.91	25.013	26.351
9.2885	15.25	15.951	16.805
9.2895	15.21	15.91	16.761
9.2905	13.06	13.662	14.393
9.2915	26.12	27.324	28.787
9.2925	10.86	11.359	11.967
9.2935	15.26	15.958	16.813
9.2945	21.75	22.75	23.968
9.2955	26.13	27.334	28.798
9.2965	30.47	31.866	33.573
9.2975	13.04	13.642	14.373
9.2985	15.26	15.965	16.821
9.2995	8.69	9.09	9.57
9.3005	17.45	18.249	19.227
9.3015	15.23	15.926	16.78
9.3025	26.12	27.324	28.79
9.3035	17.45	18.253	19.233
9.3045	21.77	22.769	23.991
9.3055	19.61	20.511	21.612
9.3065	15.26	15.96	16.817
9.3075	19.61	20.514	21.616
9.3085	23.95	25.057	26.403
9.3095	28.32	29.621	31.212
9.3105	19.62	20.519	21.622
9.3115	10.9	11.405	12.018
9.3125	26.17	27.373	28.844
9.3135	37.02	38.729	40.811
9.3145	26.2	27.406	28.879
9.3155	21.79	22.79	24.016
9.3165	13.06	13.664	14.399
9.3175	23.99	25.101	26.451
9.3185	19.64	20.542	21.647
9.3195	30.55	31.959	33.68
9.3205	30.5	31.904	33.622
9.3215	21.84	22.852	24.083
9.3225	19.62	20.521	21.626
9.3235	13.07	13.673	14.409
9.3245	21.85	22.858	24.09
9.3255	30.51	31.918	33.638
9.3265	26.22	27.434	28.913
9.3275	19.62	20.53	21.637
9.3285	17.44	18.247	19.232
9.3295	21.83	22.84	24.072
9.3305	26.18	27.39	28.868
9.3315	13.12	13.723	14.464
9.3325	21.82	22.824	24.056
9.3335	21.84	22.847	24.082
9.3345	24	25.113	26.47
9.3355	28.37	29.686	31.291
9.3365	17.5	18.305	19.294
9.3375	15.27	15.975	16.839
9.3385	19.66	20.568	21.681
9.3395	21.85	22.865	24.102
9.3405	21.85	22.86	24.098
9.3415	21.83	22.84	24.078
9.3425	15.3	16.009	16.877
9.3435	15.29	15.998	16.865
9.3445	17.46	18.271	19.262
9.3455	21.88	22.898	24.14
9.3465	19.65	20.562	21.678
9.3475	17.48	18.293	19.286
9.3485	19.65	20.566	21.682
9.3495	26.22	27.433	28.922
9.3505	13.14	13.744	14.491
9.3515	17.47	18.282	19.276
9.3525	21.9	22.912	24.157
9.3535	19.66	20.575	21.693
9.3545	24.06	25.18	26.548
9.3555	24.04	25.158	26.526
9.3565	19.67	20.58	21.7
9.3575	19.71	20.63	21.752
9.3585	28.43	29.745	31.363
9.3595	17.5	18.313	19.31
9.3605	24.05	25.169	26.539
9.3615	19.68	20.59	21.71
9.3625	19.72	20.639	21.763
9.3635	13.11	13.72	14.467
9.3645	26.28	27.496	28.994
9.3655	26.25	27.473	28.969
9.3665	26.28	27.501	29
9.3675	17.52	18.337	19.336
9.3685	21.88	22.895	24.143
9.3695	26.29	27.509	29.008
9.3705	28.45	29.778	31.401
9.3715	15.33	16.038	16.913
9.3725	13.15	13.759	14.51
9.3735	21.91	22.928	24.179
9.3745	24.08	25.202	26.577
9.3755	15.34	16.057	16.933
9.3765	13.14	13.749	14.5
9.3775	18.61	19.473	20.536
9.3785	16.46	17.225	18.166
9.3795	19.71	20.624	21.751
9.3805	15.36	16.079	16.958
9.3815	26.29	27.513	29.017
9.3825	20.81	21.777	22.968
9.3835	20.83	21.8	22.992
9.3845	19.71	20.633	21.762
9.3855	17.57	18.385	19.39
9.3865	17.52	18.341	19.344
9.3875	19.74	20.658	21.789
9.3885	18.65	19.52	20.589
9.3895	17.53	18.346	19.35
9.3905	21.94	22.964	24.221
9.3915	18.66	19.526	20.596
9.3925	23.04	24.118	25.439
9.3935	24.12	25.246	26.629
9.3945	23.02	24.099	25.42
9.3955	19.75	20.674	21.808
9.3965	15.37	16.088	16.97
9.3975	21.95	22.979	24.239
9.3985	17.54	18.361	19.369
9.3995	19.79	20.71	21.846
9.4005	23.04	24.113	25.436
9.4015	21.94	22.965	24.226
9.4025	23.06	24.14	25.466
9.4035	23.04	24.12	25.444
9.4045	23.07	24.145	25.471
9.4055	16.48	17.252	18.199
9.4065	17.57	18.393	19.404
9.4075	18.66	19.527	20.601
9.4085	25.28	26.46	27.914
9.4095	20.88	21.853	23.054
9.4105	20.86	21.834	23.035
9.4115	16.48	17.25	18.198
9.4125	18.69	19.565	20.641
9.4135	18.68	19.557	20.633
9.4145	19.77	20.692	21.83
9.4155	20.9	21.873	23.077
9.4165	25.29	26.477	27.935
9.4175	25.27	26.455	27.911
9.4185	20.89	21.872	23.076
9.4195	25.28	26.46	27.917
9.4205	14.32	14.987	15.813
9.4215	24.18	25.313	26.708
9.4225	17.58	18.404	19.418
9.4235	16.5	17.27	18.222
9.4245	20.91	21.892	23.099
9.4255	23.11	24.193	25.528
9.4265	18.69	19.563	20.642
9.4275	23.09	24.175	25.509
9.4285	19.84	20.767	21.913
9.4295	24.2	25.332	26.731
9.4305	28.63	29.975	31.63
9.4315	19.8	20.726	21.87
9.4325	17.61	18.439	19.457
9.4335	20.93	21.911	23.121
9.4345	20.91	21.885	23.094
9.4355	20.93	21.908	23.118
9.4365	18.71	19.582	20.664
9.4375	20.96	21.941	23.153
9.4385	19.81	20.74	21.886
9.4395	17.63	18.452	19.472
9.4405	24.22	25.361	26.762
9.4415	16.54	17.312	18.269
9.4425	24.25	25.39	26.794
9.4435	25.33	26.523	27.989
9.4445	19.84	20.773	21.921
9.4455	22.03	23.065	24.34
9.4465	22.08	23.117	24.395
9.4475	24.24	25.379	26.782
9.4485	19.83	20.762	21.91
9.4495	22.06	23.096	24.374
9.4505	20.94	21.921	23.134
9.4515	22.09	23.129	24.408
9.4525	23.15	24.237	25.577
9.4535	17.63	18.461	19.483
9.4545	23.18	24.264	25.607
9.4555	25.36	26.556	28.025
9.4565	17.68	18.512	19.537
9.4575	19.85	20.78	21.931
9.4585	19.87	20.802	21.954
9.4595	19.88	20.813	21.966
9.4605	22.06	23.099	24.379
9.4615	19.87	20.808	21.962
9.4625	15.47	16.192	17.09
9.4635	17.67	18.497	19.522
9.4645	20.97	21.952	23.169
9.4655	18.78	19.659	20.749
9.4665	22.1	23.141	24.425
9.4675	22.08	23.115	24.398
9.4685	17.68	18.506	19.533
9.4695	22.08	23.12	24.403
9.4705	17.71	18.538	19.567
9.4715	17.66	18.494	19.521
9.4725	19.89	20.829	21.988
9.4735	22.11	23.155	24.444
9.4745	24.3	25.445	26.861
9.4755	19.9	20.835	21.995
9.4765	23.2	24.292	25.644
9.4775	18.79	19.68	20.776
9.4785	25.44	26.642	28.126
9.4795	19.91	20.844	22.005
9.4805	16.57	17.35	18.317
9.4815	17.7	18.539	19.572
9.4825	18.8	19.69	20.788
9.4835	16.57	17.356	18.323
9.4845	15.51	16.242	17.148
9.4855	23.22	24.314	25.67
9.4865	25.44	26.635	28.12
9.4875	17.7	18.54	19.574
9.4885	16.61	17.392	18.363
9.4895	17.71	18.543	19.578
9.4905	16.61	17.396	18.367
9.4915	22.15	23.191	24.486
9.4925	17.7	18.531	19.566
9.4935	19.91	20.853	22.018
9.4945	15.53	16.258	17.166
9.4955	18.81	19.697	20.797
9.4965	17.72	18.556	19.593
9.4975	23.27	24.372	25.734
9.4985	23.27	24.369	25.731
9.4995	23.25	24.348	25.709
9.5005	18.82	19.707	20.809
9.5015	16.65	17.432	18.407
9.5025	19.93	20.872	22.04
9.5035	17.73	18.57	19.608
9.5045	19.96	20.905	22.074
9.5055	15.51	16.248	17.157
9.5065	22.16	23.204	24.503
9.5075	21.05	22.045	23.278
9.5085	17.77	18.607	19.649
9.5095	13.29	13.915	14.694
9.5105	18.88	19.774	20.882
9.5115	14.4	15.08	15.925
9.5125	15.55	16.288	17.2
9.5135	14.4	15.083	15.928
9.5145	16.62	17.41	18.386
9.5155	15.56	16.293	17.206
9.5165	13.3	13.925	14.706
9.5175	26.65	27.908	29.473
9.5185	18.88	19.772	20.88
9.5195	16.63	17.419	18.396
9.5205	24.43	25.588	27.024
9.5215	19.99	20.941	22.116
9.5225	19.99	20.935	22.11
9.5235	19.97	20.918	22.091
9.5245	25.55	26.764	28.266
9.5255	14.45	15.131	15.98
9.5265	18.87	19.76	20.869
9.5275	24.45	25.608	27.044
9.5285	22.21	23.257	24.562
9.5295	15.58	16.317	17.233
9.5305	27.77	29.085	30.717
9.5315	17.78	18.624	19.669
9.5325	22.22	23.267	24.573
9.5335	11.12	11.649	12.303
9.5345	26.69	27.959	29.529
9.5355	13.35	13.982	14.767
9.5365	17.79	18.634	19.68
9.5375	16.66	17.453	18.433
9.5385	18.94	19.833	20.947
9.5395	23.34	24.45	25.824
9.5405	22.23	23.287	24.595
9.5415	18.91	19.811	20.924
9.5425	21.15	22.154	23.399
9.5435	15.57	16.313	17.23
9.5445	18.9	19.798	20.911
9.5455	22.27	23.322	24.633
9.5465	17.82	18.664	19.713
9.5475	23.36	24.471	25.847
9.5485	20.04	20.993	22.174
9.5495	24.48	25.643	27.085
9.5505	17.84	18.69	19.741
9.5515	18.91	19.812	20.927
9.5525	21.15	22.149	23.395
